text	label
Od Judi Dench i Samuel L . Jacksona do Allison Janney i Eve Green , ovaj film se okitio snažnim glumačkim imenima i sve je to bombona za oči i milozvuk za uši , no ipak ja sumnjam da će ovaj film ipak biti jedan od pamtljivijih radova ovog kultnog reditelja .	3
Ovaj potpuno animirani pristup daje vizualima mnogo bolju energiju , te dopušta Štrumpfovima da budu mnogo zanimljiviji nego što su to imali prilike biti u stvarnom svijetu .	2
IMDB Ocjena Filma : 6.5 / 10	1
Datum izlaska : 15 .	1
Redatelj : Rob Letterman	1
Također posvećuje veliku pažnju na živote i motivacije talijanskih otmičara .	1
Serija Maniac je jedna od rijetkih koja se izdvaja iz poplava novih izdanja .	2
Godina 2016	1
Ali moram precizirati , starije publike , dakle , oni koji su rasli uz kornjače i ostale crtaće .	1
Schvarzenegger i Willis ovoga puta imaju nešto značajnije uloge , čime zanimljivost filma automatski raste .	2
I Serafinowicz je fantastičan u ulozi .	2
Radnja je ovdje napeta , dramatična , puna napetosti i okreta .	2
Život Davida i Dennisa ubrzo će se preplitati i postati mnogo kompliciraniji kada se također susreću s Elijahom Priceom poznatim kao Mr .	1
Uz svaku epizodu posvećenu drugačijoj hrani , Flavorful Origins vodi nas kroz povijest i kulturu oko Chaoshan kuhinje , uvodeći neke od više neobičnih i okusnih tradicionalnih jela u tom procesu .	1
Bio je rančeva kćer po imenu Dolores ( Evan Rachel Wood – Trinaest , The Wrestler itd . )	1
Nove avanture Koka dolaze na veliki ekran 26 . januara , a radnja se odvija u vrijeme prije Koka i duhova .	1
Uz sve ove jedinstvene „ razlike “ , jasno je da je Romulus serija koju je šteta propustiti .	2
Trajanje filma : 02 : 12 : 00	1
Tulsa , ( Britt Robertson ) , ne zna da je on bukvalno marsovac ( ona misli da on živi u New Yorku ) .	1
Kasnije će se otkriti da ima razlog takvog ponašanja .	1
Nije loše ni izvršenje priče koncepta vremenske petlje koji je predstavljen poput video igre .	2
Kong : Skull Island je pun zabave , akcije , s mnogo spektakularnih čudovišnih bitaka .	2
Doduše postoje neki vizualni efekti u ovoj seriji koji izgledaju pomalo blijedo , ali mislim da to radi na tome jer ne uzimaju to ozbiljno kao i mnoge druge superhero stvari .	3
Žanr : Adventure , Drama , Horror	1
Sada obojci prijeti opasnost od HairCo , koji su spremni učiniti sve kako bi se dočepali Bigfoota .	0
Ocjena : 2 / 10	0
Rijetko griješim , a ovoga puta sam gotovo siguran da nisam pogriješio jer ” High-Rise ” ne samo da vam neće leći , nego će vam pomutiti um i poigravat će se s vašim strpljenjem .	0
Može se ponekad činiti potpuno bez veze , ali onda se sjetim da njega i njegovu obitelj mogu ubiti meksički gangsteri pa je onda to prihvatljivo .	3
Svaka od ove tri prijateljice ima svoje drame kojim se bave tijekom prve sezone .	1
Datum izlaska : TV Series ( 2015 – )	1
ovdje također .	1
Nakon što majmuni pate od nezamislivih gubitaka , Caesar ( Andy Serkis ) krenuo je u svoju potragu za osvetom svoje vrste i suočio se s nemilosrdnim pukovnikom ( Woody Harrelson ) koji je bio odgovoran za gubitke .	1
Ali ako ste poput mene i želite imati više uzbudljivih trenutaka , možda će vam ovaj film u početku biti malo spor , mada bi vas završetak trebao zadovoljiti .	3
Žanr : Akcija , Avantura , SF	1
Glavne uloge : Rami Malek , Christian Slater , Portia Doubleday	1
Hrvatska 28.02.2019 .	1
Kanibali u horor žanru nisu česta pojava , ali nikada nisu nezanimljiva .	2
Reboot za 2011 . godinu je dobro primljen , ali nije dobro prošao u ocjenama i bio je nezaustavljivo otkazan nakon jedne sezone .	3
Kada pravite film o prirodnoj katastrofi , o nekoj vremenskoj nepogodi , poprilično je nezahvalno to sve uzeti za temu i razraditi , jer da bi film ispao kako treba , ne možete samo napraviti tornado koji će razoriti sve pred sobom a da u to ne uključite ljudske živote .	0
Budući da je “ nauka budućnosti ” , a ne naučne fantastike , većina onoga što gledamo izgleda poznato .	1
Sve je to vrlo zanimljivo na prvi pogled , ima nekih misterija koje odžava sasvim dobro , iako nije nemoguće riješiti misteriju ko je ubijen prije zadnje epizode .	3
Godina 2014	1
Drugi dio je posvećen Claire , koju je odlično odigrala Charlotte Gainsbourg , a događa se ( nekoliko tjedana ili mjeseci ) poslije propalog vjenčanja .	1
Najbolji način na koji bih ga mogao opisati jest da je poput Aku iz “ Samurai Jacka ” .	1
Tako sada imamo našu cyberpunk priču .	1
Na nju će se , kako stvari stoje , čekati sve do 2018 . godine , nešto duže nego što je to običaj kod drugih TV-serija .	0
Godina 2017	1
Ocjena na IMDb.com mu je odlinih 8,8 / 10 iako je u početku iznosilo ogromnih 9,3 / 10 .	3
Nova bitka započeta je protiv Sovjetskog agenta poznatog kao Zimski ratnik i protiv onih koji su se do sada činili kao pravi prijatelji .	1
No razlog nedinamičnosti filma u početku i puštanje da se sve krčka na laganoj vatri , jeste da se ostavi prostora karakterizaciji likova a i da se napravi atmosfera , dovoljno jaka i izdrživa da podnese nastupajuću akciju , krvooproliće i nasilje .	1
Odluka nije bila jednostavna ali mislim da je engleska odnosno britanska verzija itekako bolja , ozbiljnija i zapravo ono o čemu bi mislio Sir Arthur Conan Doyle da je znao da će njegovog detektiva ekranzirati desetljećima poslije njega .	2
Oh , a možda biste htjeli obratiti pažnju na uvodni niz koji prikazuje naslov Locke & Key kakav je bio različit u svakoj epizodi .	1
Reditelj filma je novo ime u svijetu filma , a riječ je o ruskom reditelju Ilyi Naishulleru .	1
Godina : 2017	1
Ona je teška , neupadljiva vrsta karaktera koja još uvijek pokazuje malu ranjivost , dodajući joj slojeve .	0
Na toj razini , međutim , Westworld ima i određene nedostatke , prije svega zbog toga što Delosovo osoblje uključuje nekoliko likova koji nisu dovoljno dobro razrađeni , i čija je sudbina na samom kraju iritantno nejasna .	0
Osim sjajnih specijalnih efekata , mislim da je i ovaj film zabavan zbog predstava Arnolda Schwarzeneggera i Linde Hamilton .	2
Projekt je u razvoju već dugi niz godina , prvobitno predviđen za TNT .	1
Silvestri ima osjećaj za slike popkulture i zna kako napraviti savršenu atmosferu sa svojom pratnjom .	2
Mislim da je biloko drugi igrao glavnu ulogu , film ne bi zaokupi toliko pažnje , ali zbog humanitarke , glumice , reditaljke , majke , žene kraljice , Angeline Jolie , film je zato i gledan i itekako dobro propraćen .	3
Prvi dio filma bio je malo previše lagan za mene jer sam smatrao da je to stvarno tinejdžerski film s problemima srednjih škola .	0
Tvoj izbor .	1
Većina radnje se odvija u labarotoriju i ništa konkretno se ne dešava , likovi su jednodimenzinalni a negativcu je dato premalo premalo vremena da bude zaseban lik koji će nekome zapasti za oko i koji će imati svoje fanove poput ‘ Lokija ’ iz ‘ Thora ’ .	0
U ovom dijelu moram reći da je Elizabeth Moss izvrsno odrađivala ulogu .	2
IMDB Ocjena Serije : 8.5 / 10	1
Datum izlaska : 25.06.2018 ( svjetska premijera )	1
Kad je Niles jednog dana napustio kuću , Jane i ostatak ekipe otišli su u grad gdje su nenamjerno uništili svoje karakteristike .	0
Ocjena 5 / 10	1
Sve u tome je izvanredan i jedinstven .	2
‘ Spectre ’ je trebao biti akcijski spektakl godine ali teško će to ko ove godine preuzeti titulu ‘ Maxu ’ i ‘ Nemogućoj misiji ” , tako da Bond neko vrijeme treba u mirovinu dok mu ne dođe teži zadatak kojeg će bolje odraditi .	0
Nakon malo vremena na ekranu će se pojaviti ogromni Kong , koji će vas svojim vizualnim izgledom zaista ostaviti bez daha .	2
Moja djevojka i ja smo se zabavljali u nekim smiješnim trenucima koji uključuju Tianyin & Xiaolanovu prilično komičnu i glupu vezu , ili ludost Tu Sigu ’ s karaktera ( Tony Leung ga je prikovao ovdje ) .	2
U suštini , u ovom filmu nema puno magije i nema puno akcije , stavljena je težnja na koreografiju i na ono malo trikova što su prikazani , a likovima niko nije posvetio pažnju čineći ovaj nastavak u globalu lošim i nepotrebnim .	0
Koštao je oko 10 miliona dolara , a zaradio preko 69 .	1
Ima još nešto u filmu , taj neki hladan i nezainteresovan nastup glumaca i kad se to doda uz sve ovo što sam naveo onda slijedi jedna stara bosanska a to je ” pametnom je išaret dosta ” .	0
sa svojom braćom Kiano ( Emilio Sakraya ) i najmlađom Ejiom ( David Ali Rashed ) naišle na misterioznu kocku za koju se kaže da ima najbolju tehnologiju i također je predmet raznih plemena .	1
I Both Yondu i Nebula imali su veću važnu ulogu u ovom filmu u odnosu na Volume 1 .	1
Trojica dječaka u Brazilu , prekopavajući ogromne gomile smeća , naiđu na novčanik neprocjenjive vrijednosti koji će im zauvijek promijeniti živote .	2
Kritiku maločas umalo da završim i laptop mi se ugasi bez upozorenja i signala ikakvog , pa onda doprinosim žrtvu i pišem sve iznova , a ova će grudobolja valjda nekako nestati .	0
Samo nemojte razmišljati o zbunjujućoj vremenskoj traci i zanemarite ostale filmove o Terminatoru i trebali biste biti u redu .	1
Jedan od Curtisovih članova skupine bio je Lewis Wilson ( Daniel Webber ) koji je patio od akutnog PTSP-a i činilo se kao da će uskoro eksplodirati .	0
B i H 30.08.2018 .	1
Trajanje Serije : 01 : 00 : 00	1
Ant-Man and the Wasp	1
Slijedi nedavno pušteni ex-con i njegov mlađi brat koji se bori i u posjedu je tajanstvenog oružja , progonjenog opasnim zločincem i grupom izvanzemaljskih vojnika .	0
Najveći nedostatak filma ?	0
Spider-man : Homecoming je napisalo ne manje od šest pisaca ( uključujući i redatelja Jon Wattsa ) , a ova kombinacija čini se da funkcionira .	2
Usred svega ovoga je nježna Mi-Joo , koja radi kao prevoditelj titlova za filmove .	1
Pitate se možda zašto loša ocejna ili mislite da sam postao sitničav kad je riječ o ocjenjivanju filmova , ali ne , stvarno nisam , nego jednostavno u svakom filmu , koliko god tražim ono dobro , ono loše se samo potkrade i bude itekako primjetno i ja to ne mogu tek tako zaobići .	1
Hrvatska 07.09.2017 .	1
Branagh je uistinu preziran zlikovac kojeg gledatelji lako mogu zamrziti .	2
Morate trčati prema svojim snovima , ali usput ne gubiti iz vida one oko sebe koji vam pomažu i vode do cilja .	3
U slučaju Captain America ( Chris Evans ) , izgleda je nemoguće postići zadovoljavajuću modernizaciju i izbeći da podseća na nekog lika iz cirkusa .	1
Pretjerivanje je jedno od odlika ljudi koji se nešto pitaju u Holivudu i u svijetu šou-biznisa u Americi , a i u svijetu .	1
Film je započeo s čuvarima na ćelu s Peter Quill ( Chris Pratt – Jurassic World , Passengers etc ) i njegovim partnerima Gamora ( Zoe Saldana – Avatar , Star Trek trilogy etc ) , Rocket ( Voiced by Bradley Cooper – American Sniper , The Hangover trilogy etc ) , Drax ( Dave Bautista – Riddick , Spectre etc ) i zadnji , ali ne i manje važan Baby Groot ( voiced by Vin Diesel ) imali su zadatak zaštititi neke važne baterije za suverene ljude .	1
Serija je bila prilično teška .	0
Ward Meachum ( Joey Meachum ) i Joy Meachum ( Jessica Stroup – Jack Reacher : Never Go Back , 90210 TV serije itd . )	1
The Reckoning	1
Glavne uloge : Ye Liu , Bruce Willis , Seung-heon Song , Adrien Brody	1
koji se pretvorio u auto , kako bi izbjegao zarobljavanje od strane Decepticons .	1
Godina 2016	1
Znate i sami da svi uvijek strepe od tih drugih dijelova koji obično razočaraju , ali ovaj nije … razočarao .	2
I misteriozna osoba po imenu Linen Man ( Clarke Peters – His Dark Materials TV series , Da 5 Bloods itd . )	0
To je rekao , ne smeta mi zbog toga što se čini da je to opšta estetika cyberpunk fikcije .	1
Prošle godine smo imali npr . ” Anomalisu ” i ” Malog princa ” , pretprošle smo imali ” Boxtrolls ” i ” The Book of Life ” … uglavnom , poentiram to da imamo rijetko priliku gledati ovakve filmove , ali da isto tako rijetko stvarno znaju omašiti	2
Glavne uloge : Sacha Baron Cohen , Johnny Depp , Anne Hathaway	1
No , neka se zna da je u cjelini vrlo dobro djelovao .	2
Dakle , ako ste ljubitelj Transformersovih filmova i pratili ste prethodna 4 filma , zasigurno ćete se i dalje zabavljati i s ovim , premda Transformatori nisu bili onoliko slični onima ranijima .	2
Godina : 2019	1
On je zaljubljen u Lucy ( Maisie Williams ) , popularna djevojka koja pokazuje neki interes i jednog dana ga poziva do njene kuće .	1
Radnja ovog filma vrti se oko srednjoškolca koji zajedno sa svojim prijateljima i sestrom dokumentuje eskperimente koje izvodi kako bi upao na jedan od najprestižnijih univerziteta u džravi .	1
Spartacus ( 2010 - 2013 ) na primjer .	1
Datum izlaska : 18 .	1
Ocjena na IMDb.com mu je solidnih 7,2 / 10 a na Tomatoesima 83% .	1
Trailer Serije :	1
Ako ne za nju , mislim da bi druga sezona bila mnogo gora .	0
Serija pada na Hulu 25 .	1
Garner je bio izvrsna u ulozi .	2
Potraga za starijim čovjekom i posvojenim djetetom u koju se uključila čitava država uzdrmava čitavu državu i diže čak i vojsku na noge , dok se oni skrivaju u divljinama Novog Zelanda .	1
Bila je to prava obiteljska ljubav , donijela je puno nostalgičnog osjećaja i imala je prilično srdačne priče o prijateljstvu .	2
Dame i gospodo … “ Peaky Blinders ” sezona 4 .	1
Nije ni mjesec dana u kinima a već je zaradio preko 737 miliona dolara širom svijeta , na budžet od 250 miliona .	2
Može li se ovo natjecati za jednu od najboljih korejskih drama ove godine ?	1
Samo sam mislio da to na brzinu spomenem .	1
Film već sada teži preko 287 miliona dolara a koštao je oko 160 miliona dolara .	1
K vragu , rekao bih da je sjajno .	2
Jedan jedini Marvelov film oko kojeg sam lično ja bio uzbuđen i koji mi je izgledao zanimljivo i totalno drugačiji od svih je evo , upravo ovaj .	2
Kreator : David S . Goyer , Damian Kindler	1
Redatelj : James Gunn	1
Srpanj 2015 .	1
U međuvremenu se Raelle , koja je bila vrsta pobunjenika , također susrela i pala na drugu godinu kadetkinje po imenu Scylla ( Amalia Holm – Alena itd .	1
Čak i tada sam osjetio da je previse vremena za disanje , osobito tijekom scene razgovora koje su napravile film , a ne da imaju gotovo neprestano neizvjesno vrijeme , postali su manje zastrašujući .	0
No ko traži nešto uporno onda to i nađe i govorim o sebi .	1
Oni su imali ideju da pobjegnu izvan zida .	1
Motivi Guya Montaga uopće nisu čisti .	0
Zato sam odlučio da ga pogledam u IMAX-u .	1
I bez obzira koliko sam , nakon što se film završio , razmišljao o njemu , prevrtao po glavi neka pitanja i odgovore , opet mislim da nemam bogat fond riječi u bosanskom jeziku da iskažem inovativnost ovog filma i prelijepo iskustvo koje sam doživio , gledajući ga .	2
Redatelj : Dan Trachtenberg	1
Žanr : Akcija , Misterija , Drama	1
Ocjena na IMDb.com mu je 5,9 / 10 , a na Tomatoesima 40% .	1
Nick ” , a priprema i ponovnu ekranizaciju Petra Pana .	1
STATUS : Aktivan ( 2016 .	1
Definitivno nije bio onaj koji bi vas zadivio punom akcijom , ali biste napustili kino osjećajno sretnim i integriranim u isto vrijeme posebno nakon što ste vidjeli tu krajnju kreditnu scenu .	3
Dunstica je već na početku svojim likom postigla učinak – ako ste i bili dobre volje uhvatit će vas teška depra icon wink Melancholia ( 2011 ) Ma ne ozbiljno , žena doista izgleda kao da su joj sve lađe potonule .	3
Onda bolje da budete spremni pričekati neko vrijeme sve dok to zaista ne budete zainteresirani .	1
Titan je bio napet i uzbudljiv , ali kraj je bio loš .	3
Ximi : Žena je upravo probodena harpunom , pa je sin pita : — Does it hurt ?	0
Priv akter je potencionalni kriminalac i kralj investicijskih fondova , dok je drugi uspješan advokat koji se trudi da kriminalce visokog kalibra izvede pred lice pravde .	1
Moss također ima ogroman talent , koji koristi kad mora biti tiha i podložna , ali to još uvijek uspijeva prenijeti toliko jednostavnim manirizmom i izrazom lica .	1
Stewart glumi Xavier starog čovjeka koji je uglavnom mrzovoljan .	0
Prvi film bio je tajanstven i vrlo napet osobito tijekom vremena kada su Gladers pokušavali pobjeći iz labirinta .	0
Lu se nađe u ljubavnom trokutu s Nadijom , dok ih Valerio utjecajem na obje dame vodi niz taman put kasnije u seriji dok izlazi skandal koji prijeti Nadinom čitavom preživljavanju .	1
